EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,RULING_YEAR,NTEE_NAME,CLUSTER_KMEANS
852656340,AMERICAN LEADERSHIP FUND,% STEPHEN REPLOGLE,5185 MACARTHUR BOULEVARD NW BOX 425,WASHINGTON,DC,20016-3341,0,4,3,3000,2022-06-01,2,0,0,1,1,202108.0,3,5,1,0,12,98854.0,820000.0,820000.0,R01,,2022.0,"Civil Rights, Social Action & Advocacy",0
852693170,BETTER NATURES,% ERIC,1645 N RICHMOND ST,CHICAGO,IL,60647-6838,0,3,3,1246,2020-10-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C20,,2020.0,Environment,0
852771969,ILLINOIS BLACK COLLECTIVE INC,,11128 S GREEN ST,CHICAGO,IL,60643-4602,0,3,3,1200,2021-07-01,1,16,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R01,,2021.0,"Civil Rights, Social Action & Advocacy",0
852826923,LAUREL FOR THE PATUXENT,% C MICHAEL WALLS,329 PRINCE GEORGE ST,LAUREL,MD,20707-4325,0,3,3,2800,2020-11-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C99,,2020.0,Environment,0
852868745,CONSERVATIVES FOR CRIMINAL JUSTICE INITIATIVE INC,,4242 SIX FORKS RD STE 1550,RALEIGH,NC,27609-6086,0,4,3,3000,2020-12-01,2,0,0,1,1,202112.0,3,4,1,0,12,90162.0,100000.0,100000.0,R60,,2020.0,"Civil Rights, Social Action & Advocacy",0
852896213,CITIZENS FOR A CLEANER CHICAGO NFP,,424 E 109TH ST,CHICAGO,IL,60628-3718,0,3,3,1000,2021-03-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C50,,2021.0,Environment,0
852928451,BRONZEVILLE TRAIL TASK FORCE INC,% JOHN E ADAMS,3473 S MARTIN LUTHER KING DR STE 53,CHICAGO,IL,60616-0000,0,3,3,1200,2021-12-01,1,16,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,C50,,2021.0,Environment,0
853038203,LILLIANS LIST FOUNDATION,% SARAH PRESTON,3117 POPLARWOOD CT STE 130,RALEIGH,NC,27604-1040,0,3,3,2000,2021-01-01,1,15,0,1,1,202112.0,3,4,1,0,12,25322.0,155155.0,155155.0,R24,,2021.0,"Civil Rights, Social Action & Advocacy",0
853138598,IN GOOD WEALTH INC NFP,,1 E ERIE ST STE 525337,CHICAGO,IL,60611-2740,0,3,3,1000,2021-01-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R99,,2021.0,"Civil Rights, Social Action & Advocacy",0
853145541,SAMIR KASSIR FOUNDATION AMERICA,% MOARBES LLP,2200 PENNSYLVANIA AVE NW 4008E,WASHINGTON,DC,20037-1709,0,3,3,1200,2020-12-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R11,,2020.0,"Civil Rights, Social Action & Advocacy",0
853160014,OPES OCEANI FOUNDATION INC,,1800 DIAGONAL RD STE 600,ALEXANDRIA,VA,22314-2840,0,4,3,3000,2022-08-01,2,0,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C01,,2022.0,Environment,0
853166419,WE PLANT IT FORWARD INC,% MAGGIE BAILEY,2300 HALES RD,RALEIGH,NC,27608-1446,0,3,3,1000,2021-08-01,1,15,0,0,1,202206.0,1,2,2,0,6,3455.0,14277.0,14277.0,C99,,2021.0,Environment,0
853189807,MORE PERFECT UNION FOUNDATION,,PO BOX 8147,ALEXANDRIA,VA,22306-8147,0,3,3,1000,2021-08-01,1,15,0,1,1,202212.0,6,6,1,0,12,4653386.0,4303976.0,4303976.0,R01,,2021.0,"Civil Rights, Social Action & Advocacy",0
853230954,ADVANCEMENT PROJECT ACTION FUND,% JUDITH BROWNE DIANIS,1220 L ST NW STE 850,WASHINGTON,DC,20005-4095,0,4,3,3000,2023-01-01,2,0,0,1,1,202112.0,5,5,1,0,12,734835.0,750000.0,750000.0,R01,,2023.0,"Civil Rights, Social Action & Advocacy",0
853257560,CITIZENS FOR A STRONG DEMOCRACY,% NOAH KROLOFF,1401 H ST NW STE 875,WASHINGTON,DC,20005-2033,0,3,3,1200,2022-11-01,1,15,0,1,1,202112.0,1,1,1,0,12,5889.0,34.0,34.0,R40,,2022.0,"Civil Rights, Social Action & Advocacy",0
853555400,ASGA FISHERIES POLICY ALLIANCE INC,,712 H STREET NE STE 1536,WASHINGTON,DC,20002-3627,0,4,3,3000,2021-05-01,2,0,0,1,1,202212.0,4,3,1,0,12,166095.0,99000.0,99000.0,C30,,2021.0,Environment,0
853598796,SOCIETY OF BLACK PATHOLOGISTS,,33 W MONROE ST STE 1600,CHICAGO,IL,60603-5308,0,3,3,1200,2021-01-01,1,15,0,1,1,202206.0,0,0,2,0,6,0.0,0.0,0.0,R30,,2021.0,"Civil Rights, Social Action & Advocacy",0
853637338,PHANS FOR RACIAL EQUITY,% ADAM LIOZ,1325 13TH ST NW APT 9,WASHINGTON,DC,20005-4453,0,3,3,2000,2021-04-01,1,16,0,1,1,202112.0,3,3,1,0,12,44850.0,81359.0,81359.0,R30,,2021.0,"Civil Rights, Social Action & Advocacy",0
853685828,EMERGENCY COMMITTEE FOR AMERICA FOUNDATION,,1800 M ST NW STE 450N,WASHINGTON,DC,20036-5869,0,3,3,2000,2021-08-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R99,,2021.0,"Civil Rights, Social Action & Advocacy",0
853752787,INTERNATIONAL PARTNERS FOR ETHICAL CARE INC,,1658 N MILWAUKEE AVE STE 341,CHICAGO,IL,60647-6905,0,3,3,1250,2021-09-01,1,16,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R01,,2021.0,"Civil Rights, Social Action & Advocacy",0
853764407,FEMINISTS IN SWANA FEM-SWANA INC,% SUSSAN TAHMASEBI,1421 RITTENHOUSE ST NW,WASHINGTON,DC,20011-8024,0,3,3,2000,2022-12-01,1,16,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R24,,2022.0,"Civil Rights, Social Action & Advocacy",0
853807713,STUDENT INTERNET EQUITY COALITION CORP,,3232 GEORGIA AVE NW STE 100,WASHINGTON,DC,20010-3254,0,3,3,1000,2021-04-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R99,,2021.0,"Civil Rights, Social Action & Advocacy",0
853879603,DELTERRA INC,,1200 19TH ST NW STE 1000,WASHINGTON,DC,20036-2427,0,3,3,1000,2021-05-01,1,15,0,1,1,202112.0,6,6,1,0,12,3549963.0,2859026.0,2859026.0,C30,,2021.0,Environment,0
854137518,JUSTICE AND EQUALITY,,5504 FOOTE ST NE,WASHINGTON,DC,20019-6722,0,4,3,3000,2021-05-01,2,0,0,1,1,202212.0,1,0,2,0,12,387.0,0.0,0.0,R19,,2021.0,"Civil Rights, Social Action & Advocacy",0
854149490,RACE AND CONVOS,% LINDSAY M MCDONNELL,PO BOX 59752,CHICAGO,IL,60659-0662,0,3,3,2000,2022-10-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R30,,2022.0,"Civil Rights, Social Action & Advocacy",0
854169129,SEXUALITY AND GENDER ALLIANCE OF ACTUARIES INC,% JACOB AKSTINS,PO BOX 11701,CHICAGO,IL,60611-0625,0,3,3,1000,2021-11-01,1,15,0,1,1,202212.0,3,3,2,0,12,73818.0,33432.0,33432.0,R26,,2021.0,"Civil Rights, Social Action & Advocacy",0
854211960,CLIMATE VAULT INC,% MICHAEL GREENSTONE,5757 S UNIVERSITY AVE,CHICAGO,IL,60637-1507,0,3,3,1000,2021-12-01,1,15,0,1,1,202111.0,7,7,1,0,11,7854784.0,6863447.0,6863447.0,C20,CARBON VAULT,2021.0,Environment,0
854227678,VOTER FORMATION PROJECT,,712 H ST NE PMB 41,WASHINGTON,DC,20002-3627,0,3,3,2000,2021-08-01,1,15,0,1,1,202106.0,3,4,1,0,6,30153.0,113425.0,113425.0,R40,,2021.0,"Civil Rights, Social Action & Advocacy",0
854308395,BEYOND & MORE,% MAFADE AYGODA,368 S PICKETT ST UNIT 23456,ALEXANDRIA,VA,22304-8360,0,3,3,1000,2021-05-01,1,16,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R01,,2021.0,"Civil Rights, Social Action & Advocacy",0
861206324,IRON LIGHT LABS,% SAMANTHA WRIGHT,190 S LA SALLE ST STE 1500,CHICAGO,IL,60603-3489,0,3,3,1200,2022-03-01,1,15,0,1,1,202112.0,4,5,1,0,12,172661.0,916061.0,916061.0,R02,,2022.0,"Civil Rights, Social Action & Advocacy",0
861566340,MOVEMENT FOR THE MOVEMENT,% KEITH OLIPHANT JR,1 E ERIE ST STE 525 # 4767,CHICAGO,IL,60611-2980,0,3,3,1200,2021-08-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R01,,2021.0,"Civil Rights, Social Action & Advocacy",0
861589771,LEDE PROGRESS,,611 PENNSYLVANIA AVE SE 143,WASHINGTON,DC,20003-4303,0,4,3,3000,2021-07-01,2,0,0,1,1,202112.0,2,3,1,0,12,17917.0,83763.0,83763.0,R63,,2021.0,"Civil Rights, Social Action & Advocacy",0
861704152,STATES UNITED DEMOCRACY CENTER INC,% JENN FOGEL-BUBLICK,1101 17TH ST NW STE 250,WASHINGTON,DC,20036-4722,0,3,3,1000,2021-12-01,1,15,0,1,1,202112.0,6,7,1,0,12,2130024.0,5028276.0,5028276.0,R01,,2021.0,"Civil Rights, Social Action & Advocacy",0
861995353,CIVIC NATION ACTION,% ZANEETA DAVER,1156 15TH ST NW STE 1000,WASHINGTON,DC,20005-1721,0,4,3,3000,2021-11-01,2,0,0,1,1,202112.0,7,7,1,0,12,5042707.0,5476918.0,5476918.0,R99,,2021.0,"Civil Rights, Social Action & Advocacy",0
862006080,CENTER FOR COUNTERING DIGITAL HATE,% IMRAN AHMED,1250 CONNECTICUT AVE NW STE 70,WASHINGTON,DC,20036-2603,0,3,3,1200,2021-04-01,1,15,0,1,1,202112.0,5,6,1,0,12,860457.0,1471247.0,1471247.0,R05,,2021.0,"Civil Rights, Social Action & Advocacy",0
862025718,TJ ALUMNI FOR RACIAL JUSTICE INC,% DANIEL MORALES,PO BOX 7146,ALEXANDRIA,VA,22307-0146,0,3,3,1200,2021-10-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R20,,2021.0,"Civil Rights, Social Action & Advocacy",0
862173156,SOCIAL RESPONSIBILITY GROUP,,4746 EISENHOWER AVE,ALEXANDRIA,VA,22304-4806,0,3,3,1200,2021-05-01,1,16,0,5,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R22,,2021.0,"Civil Rights, Social Action & Advocacy",0
862435792,TAYLORD CREATIONS,,2735 N LINCOLN AVE,CHICAGO,IL,60614-1469,0,3,3,1000,2021-07-01,1,16,0,5,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R22,,2021.0,"Civil Rights, Social Action & Advocacy",0
862455144,SHATTERING GLASS INC,% NICOLE VORRASI BATES,PO BOX 6335,WASHINGTON,DC,20015-0335,0,3,3,1000,2021-09-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R24,,2021.0,"Civil Rights, Social Action & Advocacy",0
862625901,GUARANTEE OUR VOTES PROJECT,,1225 EYE STREET NW SUITE 1100,WASHINGTON,DC,20005-3914,0,3,3,1000,2022-03-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R40,,2022.0,"Civil Rights, Social Action & Advocacy",0
862770467,TENLEYTOWN PRESERVATION ASSOCIATION,% MICHELLE MILLER,4106 42ND ST NW,WASHINGTON,DC,20016-2722,0,3,3,1200,2021-07-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C01,,2021.0,Environment,0
862788934,SOLAR UNITED NEIGHBORS ACTION,,1350 CONNECTICUT AVE NW STE 412,WASHINGTON,DC,20036-1737,0,4,3,3000,2022-01-01,2,0,0,1,1,202112.0,4,4,1,0,12,302385.0,475000.0,475000.0,C01,,2022.0,Environment,0
862883209,ASIANS DEFEND YOURSELVES INC,% JENG MAO,14405 LAUREL PL STE 100,LAUREL,MD,20707-6102,0,3,3,1200,2022-02-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R01,,2022.0,"Civil Rights, Social Action & Advocacy",0
862928989,WOMAN BOSS INC,,4030 WAKE FOREST RD STE 300,RALEIGH,NC,27609-6800,0,3,3,1000,2022-01-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R24,,2022.0,"Civil Rights, Social Action & Advocacy",0
862977871,ITS ABOUT US FUND,% KELLY MIKEL WILLIAMS,PO BOX 77543,WASHINGTON,DC,20013-8543,0,4,3,3000,2022-01-01,2,0,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R20,,2022.0,"Civil Rights, Social Action & Advocacy",0
863094674,FUSION INDUSTRY ASSOCIATION,% ANDREW HOLLAND,800 MAINE AVE SW STE 223,WASHINGTON,DC,20024-2805,0,6,3,2000,2022-06-01,2,0,0,1,1,202112.0,4,4,1,0,12,104342.0,461415.0,461415.0,C35,,2022.0,Environment,0
863112004,SOLARAPP FOUNDATION,% MATTHEW R RUDOLPHI,1909 K ST NW STE 600,WASHINGTON,DC,20006-1167,0,3,3,1200,2022-04-01,1,16,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,C35,,2022.0,Environment,0
863217777,GENESIS GLOBAL MEDIA GROUP INC,% KELLY MIKEL WILLIAMS,PO BOX 77543,WASHINGTON,DC,20013-8543,0,3,3,1230,2021-08-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R20,,2021.0,"Civil Rights, Social Action & Advocacy",0
863298938,BLACK MEN VOTE,,4410 MASSACHUSETTS AVENUE NW 371,WASHINGTON,DC,20016-5561,0,3,3,2000,2021-12-01,1,15,0,1,1,202112.0,4,6,1,0,12,486960.0,1011182.0,1011182.0,R40,BLACK MEN ENGAGED,2021.0,"Civil Rights, Social Action & Advocacy",0
863353390,TAYLOR ELECTRIC CARES NFP,% MARTHA TAYLOR,7811 S STONY ISLAND AVE,CHICAGO,IL,60649-4911,0,3,3,1000,2021-08-01,1,16,0,1,1,202207.0,0,0,2,0,7,0.0,0.0,0.0,R01,,2021.0,"Civil Rights, Social Action & Advocacy",0
863435706,LIGHT UP LAWNDALE INC,% SCHANEL SHAW,3949 W GRENSHAW ST,CHICAGO,IL,60624-4218,0,3,3,1000,2022-03-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C11,,2022.0,Environment,0
863514289,CLEAN HYDROGEN FUTURE COALITION,% MICHAEL PLATNER,1050 THOMAS JEFFERSON ST NW STE 700,WASHINGTON,DC,20007-3818,0,6,3,2000,2022-08-01,2,0,0,1,1,202112.0,3,4,1,0,12,40868.0,489166.0,489166.0,C01,,2022.0,Environment,0
863514613,SPEAK,% MARILYN GORDON,7603 GEORGIA AVE NW STE 304,WASHINGTON,DC,20012-1617,0,3,3,2000,2022-01-01,1,16,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R99,,2022.0,"Civil Rights, Social Action & Advocacy",0
863619093,EVERY ELIGIBLE AMERICAN,% JONATHAN BERKON,600 PENNSYLVANIA AVE SE,WASHINGTON,DC,20003-4316,0,4,3,1000,2022-11-01,2,0,0,1,1,202206.0,7,7,1,0,6,8207747.0,8695586.0,8695586.0,R40,,2022.0,"Civil Rights, Social Action & Advocacy",0
863899115,UNDOCUBLACK NETWORK INC,% INGRID BENEDICT,1032 15TH STREET NW STE 415,WASHINGTON,DC,20005-1502,0,3,3,1000,2022-04-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R22,,2022.0,"Civil Rights, Social Action & Advocacy",0
870675826,ENERGY SERVICES COALITION,% DOUG DAHLE,1908 LEO LN,ALEXANDRIA,VA,22308-2431,0,3,3,2100,2002-04-01,1,15,0,1,1,202209.0,4,4,1,0,9,209879.0,265269.0,265269.0,C35,,2002.0,Environment,0
870745629,THE ALLIANCE FOR CLIMATE PROTECTION,% DAVID JENKINS,555 11TH ST NW STE 601,WASHINGTON,DC,20004-1348,0,3,3,1200,2006-10-01,1,15,0,1,1,202112.0,8,8,1,0,12,25753907.0,32916310.0,26022257.0,C30,,2006.0,Environment,0
870854507,NC JANUARY 6 PROJECT FOUNDATION,,PO BOX 30067,RALEIGH,NC,27622-0067,0,3,3,1000,2022-02-01,1,15,0,1,1,202112.0,2,3,1,0,12,22220.0,52903.0,52903.0,R40,,2022.0,"Civil Rights, Social Action & Advocacy",0
871006069,NORDSON GREEN EARTH FOUNDATION,,1235 S PRAIRIE AVE APT 1604,CHICAGO,IL,60605-3603,0,3,3,1000,2022-01-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C36,,2022.0,Environment,0
871097008,LINGO SANITATION COMMUNITY DEVELOPMENT CORP,% STACY LOCKHART,7952 SOUTH EVANS AVENUE,CHICAGO,IL,60619-6580,0,3,3,1200,2021-09-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C50,,2021.0,Environment,0
871224378,EDGEWATER ENVIRONMENTAL COALITION,,6018 N KENMORE AVE,CHICAGO,IL,60660-2954,0,3,3,1200,2022-02-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C01,,2022.0,Environment,0
871327456,NATIONAL COALITION FOR LATINXS WITH DISABILITIES,,1839 S THROOP ST,CHICAGO,IL,60608-3105,0,3,3,1000,2022-08-01,1,15,0,1,1,202112.0,1,1,2,0,12,250.0,1534.0,1534.0,R23,,2022.0,"Civil Rights, Social Action & Advocacy",0
871377710,DELIVER MY VOTE EDUCATION FUND,% BRIAN DUNN,1250 CONNECTICUT AVE NW STE 700,WASHINGTON,DC,20036-2657,0,3,3,1200,2022-03-01,1,15,0,1,1,202212.0,1,4,1,0,12,1297.0,330382.0,330382.0,R40,,2022.0,"Civil Rights, Social Action & Advocacy",0
871443646,SECURE OUR FREEDOM FOUNDATION INC,% PHIL HOON,800 N CAPITOL ST NW STE 800,WASHINGTON,DC,20002-4398,0,3,3,1230,2021-12-01,1,16,0,1,1,202112.0,3,3,1,0,12,78230.0,95797.0,95797.0,R01,,2021.0,"Civil Rights, Social Action & Advocacy",0
871623538,PRIDE IN THE PEWS NFP INC,% DONALD ABRAMS,435 E 42ND ST APT 3,CHICAGO,IL,60653-2723,0,3,3,1270,2022-02-01,1,16,0,1,1,202212.0,4,4,1,0,12,114127.0,219605.0,219605.0,R99,,2022.0,"Civil Rights, Social Action & Advocacy",0
871663914,COACHING FOR JUSTICE CORPORATION,,4437 CATHEDRAL AVE NW,WASHINGTON,DC,20016-3562,0,3,3,1200,2022-06-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R03,,2022.0,"Civil Rights, Social Action & Advocacy",0
871877365,COALITION FOR SAFE HEALTHY AND PROSPEROUS COMMUNITIES INC,,3116 WOODLAND DR NW,WASHINGTON,DC,20008-3512,0,4,3,3000,2022-03-01,2,0,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R01,,2022.0,"Civil Rights, Social Action & Advocacy",0
871881200,CONSERVATIVE CLIMATE FOUNDATION INC,,1090 VERMONT AVE NW STE 750,WASHINGTON,DC,20005-4970,0,3,3,2000,2022-04-01,1,15,0,1,1,202112.0,4,4,1,0,12,145887.0,366101.0,366101.0,C01,,2022.0,Environment,0
871885681,NEXT 100 SYNDICATE,% TERESA MARTINEZ,110 MARYLAND AVE NE STE 203,WASHINGTON,DC,20002-5620,0,3,3,1200,2022-10-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C01,NEXT 100 COALITION,2022.0,Environment,0
871986784,IN OUR OWN VOICE ACTION FUND,,601 13TH ST NW STE 650N,WASHINGTON,DC,20005-3811,0,4,3,1000,2022-10-01,2,0,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R40,,2022.0,"Civil Rights, Social Action & Advocacy",0
871987049,DEMAND PROGRESS EDUCATION FUND,% DAVID MOON,700 PENNSYLVANIA AVE SE 2ND FLR,WASHINGTON,DC,20003-2493,0,3,3,2000,2021-10-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R01,,2021.0,"Civil Rights, Social Action & Advocacy",0
872037230,BLAQUE POLITICAL COLLECTIVE,% PAMELA LIGHTSEY,902 N LECLAIRE AVE,CHICAGO,IL,60651-3048,0,3,3,1000,2023-03-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R26,,2023.0,"Civil Rights, Social Action & Advocacy",0
872092608,ALX DOG WALK,,200 N WASHINGTON ST,ALEXANDRIA,VA,22320-8000,0,3,3,1000,2021-11-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C12,,2021.0,Environment,0
872098657,LOCAL PROGRESS POLICY ACTION,,1200 18TH ST NW STE 700,WASHINGTON,DC,20036-2531,0,4,3,1000,2022-04-01,2,0,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R05,,2022.0,"Civil Rights, Social Action & Advocacy",0
872242833,LGB UNITED,,2202 18TH ST NW,WASHINGTON,DC,20009-1813,0,3,3,1200,2021-11-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R26,,2021.0,"Civil Rights, Social Action & Advocacy",0
872302486,REPRODUCTIVE TRANSPARENCY NOW,% LISA BATTISFORE,917 W WASHINGTON BLVD UNIT 227,CHICAGO,IL,60607-2203,0,3,3,1200,2021-01-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R61,,2021.0,"Civil Rights, Social Action & Advocacy",0
872451433,COALITION FOR AMERICAN INNOVATION INC,% DANIELLE FADDOUL,1717 N ST NW STE 1,WASHINGTON,DC,20036-2827,0,4,3,3000,2022-05-01,2,0,0,1,1,202212.0,2,4,1,0,12,21039.0,130000.0,130000.0,R01,,2022.0,"Civil Rights, Social Action & Advocacy",0
872473293,SUNRISE DC 501C3,,3812 8TH ST NW UNIT A,WASHINGTON,DC,20011-7912,0,3,3,1280,2021-11-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R99,,2021.0,"Civil Rights, Social Action & Advocacy",0
872487293,BOUNDARY LINE FOUNDATION,,53 W JACKSON BLVD,CHICAGO,IL,60604-3606,0,3,3,2000,2022-06-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R05,,2022.0,"Civil Rights, Social Action & Advocacy",0
872490480,POSTCARDS FOR THE EARTH INC,,6415 BIRCHLEIGH CIR,ALEXANDRIA,VA,22315-3636,0,3,3,1000,2022-07-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,C01,,2022.0,Environment,0
872780699,PER ALTA PAX FOUNDATION,,600 PENNSYLVANIA AVE SE UNIT 15484,WASHINGTON,DC,20003-7520,0,3,3,1238,2022-01-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R99,,2022.0,"Civil Rights, Social Action & Advocacy",0
873048393,DARIA SERVICES,% COLIN FLEMING,334 ALLISON ST NW,WASHINGTON,DC,20011-7308,0,3,3,1000,2022-01-01,1,15,0,1,1,202206.0,4,4,1,0,6,105074.0,106255.0,106255.0,R61,,2022.0,"Civil Rights, Social Action & Advocacy",0
873198051,GLOBE LANE INITIATIVE,,3430 CONNECTICUT AVE NW UNIT 11142,WASHINGTON,DC,20008-7517,0,3,3,2000,2022-03-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R99,DOUGLASSWEEK,2022.0,"Civil Rights, Social Action & Advocacy",0
873297931,PRO-LIFE GLOBAL,,53 W JACKSON BLVDSUITE 1734,CHICAGO,IL,60604-0000,0,3,3,1270,2023-01-01,1,15,0,1,1,202212.0,2,3,1,0,12,17684.0,84878.0,84878.0,R62,,2023.0,"Civil Rights, Social Action & Advocacy",0
873398574,EFI FOUNDATION,,900 17TH ST NW,WASHINGTON,DC,20006-2501,0,3,3,1800,2022-01-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,C05,,2022.0,Environment,0
873466041,DEMOCRACY ENGINE CHARITABLE FOUNDATION,% JONATHAN ZUCKER,237 FLORIDA AVE NW,WASHINGTON,DC,20001-1801,0,3,3,1000,2022-01-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R12,,2022.0,"Civil Rights, Social Action & Advocacy",0
873510461,AMERICA FIRST WORKS INC,,1001 PENNSYLVANIA AVE NW STE 510,WASHINGTON,DC,20004-2549,0,4,3,3000,2022-08-01,2,0,0,1,1,202112.0,4,4,1,0,12,138455.0,140905.0,140905.0,R99,,2022.0,"Civil Rights, Social Action & Advocacy",0
873629629,FRIENDS OF SEARS SUNKEN GARDEN,% ELIZABETH LAVEZZORIO,3240 W WARREN BLVD,CHICAGO,IL,60624-2432,0,3,3,1000,2022-01-01,1,15,0,1,1,202212.0,0,4,1,0,12,0.0,125335.0,125335.0,C50,,2022.0,Environment,0
873894840,ALL VOTING IS LOCAL ACTION,% HANNAH FRIED,1400 K ST NW STE 800,WASHINGTON,DC,20005-2402,0,4,3,3000,2023-01-01,2,0,0,1,1,202112.0,0,0,1,0,12,0.0,0.0,0.0,R01,,2023.0,"Civil Rights, Social Action & Advocacy",0
873917714,GLOBAL CARBON CAPTURE AND STORAGE FOUNDATION,% BEN LANSON,2101 L ST NW STE 300,WASHINGTON,DC,20037-1276,0,3,3,1000,2022-09-01,1,15,0,1,1,202206.0,0,0,2,0,6,0.0,0.0,0.0,C60,,2022.0,Environment,0
874209086,TECH OVERSIGHT PROJECT,,PO BOX 56540,WASHINGTON,DC,20040-6540,0,4,3,3000,2023-02-01,2,0,0,1,1,202212.0,3,6,1,0,12,62001.0,1100580.0,1100580.0,R01,,2023.0,"Civil Rights, Social Action & Advocacy",0
874480437,HELPING PEOPLE IN DISTRESS,,33 N STREET NE,WASHINGTON,DC,20002-3312,0,3,3,1200,2022-04-01,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,R12,,2022.0,"Civil Rights, Social Action & Advocacy",0
874516761,SUNRISE DC 501C4,,3812 8TH ST NW UNIT A,WASHINGTON,DC,20011-7912,0,4,3,3000,2022-09-01,2,0,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R99,,2022.0,"Civil Rights, Social Action & Advocacy",0
874680230,CLIMATE AND CLEAN ENERGY EQUITY FUND,% ROGER KIM,1629 K ST NW STE 300,WASHINGTON,DC,20006-1631,0,3,3,1000,2022-06-01,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,C01,,2022.0,Environment,0
874792050,VILLAGE PROJECT COLLECTIVE,,4314 S COTTAGE GROVE AVE,CHICAGO,IL,60653-3514,0,3,3,1000,2022-08-01,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,R26,,2022.0,"Civil Rights, Social Action & Advocacy",0
